0.0 BBa_E2050
0.0 BBa_K365001
0.0 BBa_K365002
0.0 BBa_K365003
0.0 BBa_K519010
0.0 BBa_K365004
0.0 BBa_K185052
0.0 BBa_K624012
0.0 BBa_K185055
0.0 BBa_K624013
0.0 BBa_K316002
0.003115264797507788 BBa_K316001
0.0 BBa_K414002
0.001557632398753894 BBa_J45503
0.003894080996884735 BBa_K390017
0.0 BBa_K093008
0.0 BBa_K390019
0.004283489096573208 BBa_K390018
0.0 BBa_K093000
0.0 BBa_K118008
0.0 BBa_K539513
0.005841121495327103 BBa_R0071
0.0 BBa_K390013
0.0 BBa_K390015
0.0 BBa_K185049
0.0 BBa_K678005
0.0 BBa_R0074
0.0011682242990654205 BBa_k143001
0.0 BBa_K678004
0.0 BBa_R0073
0.0 BBa_I742156
0.00661993769470405 BBa_R0079
0.0 BBa_K322139
0.0 BBa_R0077
0.0 BBa_K185047
0.0 BBa_K561001
0.0011682242990654205 BBa_K678001
0.0 BBa_K678000
0.0 BBa_K886000
0.003115264797507788 BBa_K118011
0.002336448598130841 BBa_K118012
0.001557632398753894 BBa_K575023
0.0 BBa_K165037
0.0 BBa_K299800
0.0 BBa_K575021
0.0 BBa_K575020
0.0027258566978193145 BBa_K322123
0.001557632398753894 BBa_R1062
0.0 BBa_K322124
0.0 BBa_K093011
0.0019470404984423676 BBa_R0080
0.0 BBa_K100000
0.002336448598130841 BBa_R0081
0.001557632398753894 BBa_K390002
0.005451713395638629 BBa_R0082
0.001557632398753894 BBa_K390001
0.0 BBa_R0085
0.002336448598130841 BBa_R0084
0.0 BBa_K300077
0.0 BBa_J119303
0.002336448598130841 BBa_K180000
0.0 BBa_R1051
0.0 BBa_K300994
0.0 BBa_K125100
0.002336448598130841 BBa_K678024
0.009345794392523364 BBa_K314110
0.0 BBa_K395604
0.0 BBa_K395600
0.0 BBa_K200008
0.0 BBa_K412005
0.0 BBa_K629002
0.0 BBa_K629001
0.0 BBa_k731201
0.0 BBa_I742123
0.0 BBa_K200000
0.0 BBa_K200003
0.0 BBa_K206001
0.0 BBa_G00001
0.021417445482866043 BBa_I0500
0.007398753894080997 BBa_K206000
0.003894080996884735 BBa_I14033
0.010903426791277258 BBa_I14032
0.0 BBa_K152008
0.0 BBa_I14031
0.002336448598130841 BBa_I12006
0.0011682242990654205 BBa_K152001
0.0 BBa_K322921
0.0019470404984423676 BBa_K364304
0.0 BBa_K364307
0.0019470404984423676 BBa_J23103
0.0 BBa_K309020
0.0 BBa_K313003
0.006230529595015576 BBa_J23102
0.010124610591900311 BBa_J23101
0.054906542056074766 BBa_J23100
0.0 BBa_K649000
0.0 BBa_K247002
0.0 BBa_K553002
0.0 BBa_K193206
0.005451713395638629 BBa_J23109
0.0 BBa_J22106
0.0035046728971962616 BBa_J23107
0.008177570093457943 BBa_J23106
0.0035046728971962616 BBa_J23105
0.0 BBa_K415514
0.0 BBa_K091156
0.0050623052959501555 BBa_J23104
0.0 BBa_K190017
0.004283489096573208 BBa_K415506
0.0 BBa_K190016
0.0 BBa_K190015
0.003894080996884735 BBa_K415508
0.0 BBa_K1159991
0.0 BBa_J31008
0.003115264797507788 BBa_K364319
0.0 BBa_K1092104
0.0 BBa_J31005
0.0 BBa_K609003
0.0 BBa_K1092101
0.0 BBa_K609002
0.001557632398753894 BBa_K091146
0.0011682242990654205 BBa_K649100
0.0 BBa_K1092102
0.0 BBa_K649207
0.06931464174454828 BBa_R0040
0.005451713395638629 BBa_J15001
0.0 BBa_I14015
0.0 BBa_K227007
0.0 BBa_K592006
0.0 BBa_K592008
0.0 BBa_K592001
0.0 BBa_K322210
0.0011682242990654205 BBa_K592003
0.0 BBa_R0053
0.0 BBa_J22126
0.009345794392523364 BBa_R0051
0.0 BBa_R0052
0.0 BBa_K123002
0.0 BBa_K309007
0.0 BBa_K368024
0.0 BBa_K390023
0.0 BBa_K390020
0.0 BBa_K309000
0.0 BBa_K541506
0.0 BBa_K541504
0.0011682242990654205 BBa_K541503
0.0019470404984423676 BBa_K541502
0.0 BBa_K541501
0.0 BBa_K121011
0.0 BBa_K121014
0.0035046728971962616 BBa_R0062
0.0 BBa_K249002
0.0050623052959501555 BBa_R0063
0.001557632398753894 BBa_K215100
0.00778816199376947 BBa_R0065
0.0 BBa_K177028
0.0 BBa_K197022
0.0 BBa_K262001
0.0 BBa_K197023
0.0 BBa_I712704
0.0 BBa_K197021
0.0 BBa_K287003
0.0 BBa_I765001
0.012071651090342679 BBa_I712074
0.0027258566978193145 BBa_K300002
0.002336448598130841 BBa_K648029
0.0 BBa_K131017
0.0 BBa_K300003
0.0 BBa_K197026
0.0 BBa_K131016
0.0 BBa_K131015
0.0 BBa_K368001
0.0011682242990654205 BBa_K387003
0.0 BBa_K177021
0.0 BBa_K176037
0.0 BBa_K176039
0.0 BBa_K176038
0.0 BBa_K256000
0.0 BBa_K318512
0.0 BBa_K210002
0.0 BBa_K318514
0.0 BBa_K360121
0.0 BBa_K197018
0.0 BBa_K197019
0.0 BBa_K256008
0.0 BBa_K228001
0.0 BBa_J119057
0.007398753894080997 BBa_K228008
0.0 BBa_K535004
0.0 BBa_K371008
0.0 BBa_K606043
0.0 BBa_K176043
0.0 BBa_K371001
0.0 BBa_K176041
0.0 BBa_K1214007
0.0 BBa_K176042
0.0 BBa_K371004
0.0 BBa_K1214006
0.0646417445482866 BBa_R0010
0.022975077881619937 BBa_R0011
0.0 BBa_K606040
0.0 BBa_K175027
0.0 BBa_I712047
0.0 BBa_M36051
0.0 BBa_K606034
0.0 BBa_I766555
0.0 BBa_I766556
0.0 BBa_K079018
0.0 BBa_K395303
0.0 BBa_R2000
0.0 BBa_K395302
0.0 BBa_K395301
0.0 BBa_K339010
0.001557632398753894 BBa_I751502
0.0 BBa_K398302
0.0011682242990654205 BBa_K076001
0.0027258566978193145 BBa_J23113
0.004283489096573208 BBa_J23114
0.0 BBa_K654059
0.0019470404984423676 BBa_J23111
0.0 BBa_K218001
0.0 BBa_K218000
0.0 BBa_K654058
0.018302180685358254 BBa_J23110
0.0 BBa_K319005
0.0 BBa_J36835
0.018302180685358254 BBa_J23119
0.001557632398753894 BBa_J23117
0.010124610591900311 BBa_J23118
0.0 BBa_K1065000
0.0 BBa_J23115
0.0 BBa_K515010
0.011682242990654205 BBa_J23116
0.0 BBa_K103021
0.0 BBa_K103022
0.0 BBa_K606061
0.0 BBa_P1004
0.0 BBa_P1003
0.0 BBa_K364165
0.0 BBa_K373000
0.0 BBa_K654062
0.0 BBa_K654063
0.0 BBa_K352001
0.0011682242990654205 BBa_K132000
0.0 BBa_K654060
0.0 BBa_K518010
0.0 BBa_K274003
0.0 BBa_K654061
0.0 BBa_K132001
0.0 BBa_K353003
0.0 BBa_K353002
0.0 BBa_K135000
0.0019470404984423676 BBa_K176009
0.0 BBa_K398326
0.0 BBa_K252009
0.0019470404984423676 BBa_K176008
0.0 BBa_K082006
0.0 BBa_K082005
0.001557632398753894 BBa_I712019
0.0 BBa_K082003
0.0011682242990654205 BBa_K654030
0.0 BBa_K103006
0.0 BBa_K542011
0.0011682242990654205 BBa_K195400
0.001557632398753894 BBa_K338001
0.0 BBa_J64800
0.0 BBa_K112806
0.0 BBa_K576007
0.0 BBa_I712004
0.0 BBa_K218015
0.005841121495327103 BBa_K525998
0.0 BBa_K836008
0.0 BBa_K218019
0.0 BBa_K640008
0.0 BBa_K319045
0.0035046728971962616 BBa_K216005
0.0 BBa_K216002
0.0 BBa_C0070
0.005841121495327103 BBa_K143001
0.0 BBa_I718016
0.0 BBa_K319046
0.0 BBa_K283008
0.0 BBa_C0061
0.0 BBa_K778000
0.0 BBa_K143008
0.0 BBa_K117000
0.0 BBa_K566010
0.0 BBa_K117001
0.0 BBa_K117002
0.0 BBa_k091104
0.0 BBa_K640001
0.0 BBa_K640003
0.0019470404984423676 BBa_K1051302
0.002336448598130841 BBa_K1051301
0.001557632398753894 BBa_K1051304
0.003894080996884735 BBa_K1051303
0.0 BBa_K564021
0.0019470404984423676 BBa_K1051300
0.0 BBa_K582001
0.0 BBa_K106673
0.0 BBa_K145131
0.0 BBa_K1051401
0.0 BBa_K1051400
0.0 BBa_K1051403
0.0 BBa_K1051402
0.0 BBa_K611025
0.0011682242990654205 BBa_K239000
0.0 BBa_K1051404
0.0 BBa_K611026
0.0035046728971962616 BBa_I719005
0.0 BBa_K1051405
0.0 BBa_K611023
0.002336448598130841 BBa_K238013
0.0 BBa_K611024
0.0 BBa_K239001
0.0 BBa_C0052
0.0019470404984423676 BBa_J52034
0.0 BBa_K519012
0.0 BBa_K611027
0.0 BBa_C0051
0.0 BBa_K523008
0.0027258566978193145 BBa_K209020
0.0 BBa_K566000
0.0 BBa_K531000
0.001557632398753894 BBa_K209022
0.0 BBa_K566001
0.0 BBa_K611021
0.0 BBa_K531002
0.0 BBa_K1051305
0.0 BBa_K611022
0.0 BBa_K1051306
0.0 BBa_K814012
0.0 BBa_K239006
0.0 BBa_K239005
0.0 BBa_J33204
0.0 BBa_K564015
0.0 BBa_K090401
0.0 BBa_I732007
0.007009345794392523 BBa_J33207
0.001557632398753894 BBa_K143021
0.0011682242990654205 BBa_J33201
0.0 BBa_C0040
0.004672897196261682 BBa_K209019
0.0 BBa_K245117
0.003115264797507788 BBa_K209018
0.0 BBa_K564018
0.0 BBa_K631004
0.0 BBa_K631003
0.0 BBa_K145015
0.0 BBa_K564001
0.0 BBa_K106694
0.0011682242990654205 BBa_K549038
0.002336448598130841 BBa_K145150
0.0 BBa_K631002
0.0 BBa_K564004
0.0 BBa_K631001
0.0 BBa_K143010
0.0 BBa_K143011
0.0 BBa_K106699
0.010124610591900311 BBa_K143012
0.0 BBa_K143013
0.0 BBa_I745000
0.0 BBa_K143015
0.0 BBa_K143014
0.0 BBa_K195304
0.0 BBa_K195300
0.0 BBa_K1104204
0.0 BBa_J3100
0.0 BBa_I15010
0.0 BBa_K360031
0.0 BBa_K122000
0.0 BBa_K145001
0.0 BBa_K174016
0.009735202492211837 BBa_B0025
0.0 BBa_K1172201
0.0 BBa_K270006
0.001557632398753894 BBa_K1039015
0.0 BBa_K639002
0.0 BBa_K270000
0.0 BBa_K156013
0.0 BBa_K156012
0.0 BBa_K125500
0.0 BBa_K156014
0.0 BBa_K156010
0.0 BBa_I15008
0.0 BBa_I15009
0.001557632398753894 BBa_B0012
0.0 BBa_K208000
0.0035046728971962616 BBa_B0010
0.0 BBa_K191007
0.001557632398753894 BBa_K174004
0.0019470404984423676 BBa_C0012
0.0 BBa_K360023
0.0011682242990654205 BBa_K371049
0.001557632398753894 BBa_K116603
0.0 BBa_r0011
0.0 BBa_K243000
0.0 BBa_I746365
0.0 BBa_K566038
0.0019470404984423676 BBa_K208010
0.0 BBa_K374005
0.0 BBa_K242100
0.0 BBa_K091112
0.0 BBa_J52008
0.0 BBa_K360041
0.0 BBa_K145114
0.0 BBa_K145113
0.0011682242990654205 BBa_K283038
0.0 BBa_K36004
0.0 BBa_K091107
0.0 BBa_K283031
0.006230529595015576 BBa_K747096
0.0011682242990654205 BBa_K091100
0.0 BBa_K256023
